"","X","ORIGIN_AIRPORT","DAY_OF_WEEK","LATITUDE","LONGITUDE","mean_delay","delay"
"1176",2548068,"JNU",5,58.35496,-134.57628,6.39513108614232,-1
"1177",2548071,"JNU",7,58.35496,-134.57628,3.89057239057239,-1
"1178",2552149,"KOA",5,19.73877,-156.04563,2.13169786959329,-1
"1179",2552150,"KOA",1,19.73877,-156.04563,-1.87989018531229,-1
"1180",2552152,"KOA",3,19.73877,-156.04563,-1.42320155541154,-1
"1181",2552158,"KOA",6,19.73877,-156.04563,-0.612074502247913,-1
"1182",2552163,"KOA",4,19.73877,-156.04563,3.11084191399152,-1
"1183",2552164,"KOA",2,19.73877,-156.04563,-1.61921921921922,-1
"1184",2552170,"KOA",7,19.73877,-156.04563,-1.56319018404908,-1
"1185",2563263,"KTN",5,55.35557,-131.71374,3.58912386706949,-1
"1186",2563264,"KTN",3,55.35557,-131.71374,2.82822085889571,-1
"1187",2563265,"KTN",1,55.35557,-131.71374,1.07012195121951,-1
"1188",2563267,"KTN",7,55.35557,-131.71374,4.10703363914373,-1
"1189",2563272,"KTN",2,55.35557,-131.71374,6.928125,-1
"1190",2563273,"KTN",6,55.35557,-131.71374,3.11728395061728,-1
"1191",2563277,"KTN",4,55.35557,-131.71374,0.86404833836858,-1
"1192",2565582,"LAN",7,42.7787,-84.58736,9.39194139194139,-1
"1193",2565583,"LAN",3,42.7787,-84.58736,3.732,-1
"1194",2565584,"LAN",1,42.7787,-84.58736,5.85454545454545,-1
"1195",2565585,"LAN",4,42.7787,-84.58736,6.5583038869258,-1
"1196",2565588,"LAN",5,42.7787,-84.58736,1.22710622710623,-1
"1197",2565590,"LAN",6,42.7787,-84.58736,9.28061224489796,-1
"1198",2565595,"LAN",2,42.7787,-84.58736,9.036,-1
"1199",2567431,"LAR",5,41.31205,-105.67499,-7.92391304347826,-1
"1200",2567432,"LAR",7,41.31205,-105.67499,-5.17582417582418,-1
"1201",2567433,"LAR",3,41.31205,-105.67499,-2.88421052631579,-1
"1202",2567437,"LAR",1,41.31205,-105.67499,-6.7032967032967,-1
"1203",2567446,"LAR",4,41.31205,-105.67499,2.35869565217391,-1
"1204",2567447,"LAR",2,41.31205,-105.67499,-4.95744680851064,-1
"1205",2567472,"LAR",6,41.31205,-105.67499,-2.5,-1
"1206",2568012,"LAS",5,36.08036,-115.15233,8.87980147857106,-1
"1207",2568014,"LAS",7,36.08036,-115.15233,5.12699667879171,-1
"1208",2568016,"LAS",3,36.08036,-115.15233,3.78876977518734,-1
"1209",2568017,"LAS",2,36.08036,-115.15233,6.88290058963484,-1
"1210",2568018,"LAS",6,36.08036,-115.15233,5.86771078047507,-1
"1211",2568021,"LAS",1,36.08036,-115.15233,3.03152050623843,-1
"1212",2568031,"LAS",4,36.08036,-115.15233,8.17095310136157,-1
"1213",2701193,"LAW",7,34.56771,-98.41664,10.5555555555556,1
"1214",2701194,"LAW",1,34.56771,-98.41664,4.01104972375691,-1
"1215",2701195,"LAW",6,34.56771,-98.41664,7.72432432432432,-1
"1216",2701196,"LAW",5,34.56771,-98.41664,7.24858757062147,-1
"1217",2701201,"LAW",2,34.56771,-98.41664,8.98265895953757,-1
"1218",2701202,"LAW",3,34.56771,-98.41664,5.30167597765363,-1
"1219",2701204,"LAW",4,34.56771,-98.41664,7.07647058823529,-1
"1220",2702524,"LAX",3,33.94254,-118.40807,7.27513060551874,-1
"1221",2702525,"LAX",7,33.94254,-118.40807,3.58744781920253,-1
"1222",2702527,"LAX",2,33.94254,-118.40807,4.00209651055362,-1
"1223",2702528,"LAX",4,33.94254,-118.40807,7.07652235128476,-1
"1224",2702531,"LAX",6,33.94254,-118.40807,6.08729790499304,-1
"1225",2702534,"LAX",5,33.94254,-118.40807,3.43028775467339,-1
"1226",2702535,"LAX",1,33.94254,-118.40807,8.26718647045904,-1
"1227",2897197,"LBB",6,33.66364,-101.82278,7.11111111111111,-1
"1228",2897198,"LBB",5,33.66364,-101.82278,6.07492354740061,-1
"1229",2897199,"LBB",1,33.66364,-101.82278,8.65315315315315,-1
"1230",2897201,"LBB",2,33.66364,-101.82278,5.73651771956857,-1
"1231",2897203,"LBB",4,33.66364,-101.82278,5.4472049689441,-1
"1232",2897206,"LBB",3,33.66364,-101.82278,5.0508166969147,-1
"1233",2897209,"LBB",7,33.66364,-101.82278,5.66562009419152,-1
"1234",2901834,"LBE",5,40.27594,-79.4048,9.01142857142857,-1
"1235",2901835,"LBE",3,40.27594,-79.4048,7.17021276595745,-1
"1236",2901836,"LBE",1,40.27594,-79.4048,10.8466666666667,1
"1237",2901837,"LBE",4,40.27594,-79.4048,5.90862944162437,-1
"1238",2901838,"LBE",6,40.27594,-79.4048,9.58695652173913,-1
"1239",2901839,"LBE",2,40.27594,-79.4048,9.0377358490566,-1
"1240",2901844,"LBE",7,40.27594,-79.4048,2.68229166666667,-1
"1241",2903115,"LCH",2,30.1261,-93.2234,-2.81090909090909,-1
"1242",2903116,"LCH",4,30.1261,-93.2234,3.59550561797753,-1
"1243",2903117,"LCH",1,30.1261,-93.2234,-1.06642066420664,-1
"1244",2903118,"LCH",3,30.1261,-93.2234,0.219330855018587,-1
"1245",2903121,"LCH",5,30.1261,-93.2234,2.18819188191882,-1
"1246",2903140,"LCH",6,30.1261,-93.2234,0.87378640776699,-1
"1247",2903142,"LCH",7,30.1261,-93.2234,4.19753086419753,-1
"1248",2904975,"LEX",2,38.03697,-84.60539,5.64186046511628,-1
"1249",2904976,"LEX",7,38.03697,-84.60539,2.24831460674157,-1
"1250",2904978,"LEX",5,38.03697,-84.60539,-0.439461883408072,-1
"1251",2904979,"LEX",6,38.03697,-84.60539,4.70138888888889,-1
"1252",2904982,"LEX",3,38.03697,-84.60539,4.48224513172967,-1
"1253",2904983,"LEX",4,38.03697,-84.60539,-0.310618066561014,-1
"1254",2904986,"LEX",1,38.03697,-84.60539,2.12405063291139,-1
"1255",2910954,"LFT",4,30.20528,-91.98766,6.24435590969455,-1
"1256",2910955,"LFT",5,30.20528,-91.98766,10.8488210818308,1
"1257",2910956,"LFT",1,30.20528,-91.98766,7.84913217623498,-1
"1258",2910957,"LFT",7,30.20528,-91.98766,7.27702702702703,-1
"1259",2910963,"LFT",6,30.20528,-91.98766,4.94086021505376,-1
"1260",2910966,"LFT",3,30.20528,-91.98766,5.84048027444254,-1
"1261",2910967,"LFT",2,30.20528,-91.98766,10.0713286713287,1
"1262",2916103,"LGA",4,40.77724,-73.87261,8.18261295286054,-1
"1263",2916104,"LGA",2,40.77724,-73.87261,8.39917554105119,-1
"1264",2916105,"LGA",5,40.77724,-73.87261,5.38398248291421,-1
"1265",2916108,"LGA",6,40.77724,-73.87261,10.1094960575934,1
"1266",2916109,"LGA",7,40.77724,-73.87261,10.1370781948774,1
"1267",2916112,"LGA",1,40.77724,-73.87261,-5.2678531701891,-1
"1268",2916115,"LGA",3,40.77724,-73.87261,-2.88940128806552,-1
"1269",3015708,"LGB",3,33.81772,-118.15161,7.89019607843137,-1
"1270",3015709,"LGB",5,33.81772,-118.15161,2.8687448728466,-1
"1271",3015710,"LGB",7,33.81772,-118.15161,2.1468189233279,-1
"1272",3015714,"LGB",6,33.81772,-118.15161,7.58528951486698,-1
"1273",3015721,"LGB",4,33.81772,-118.15161,3.7125890736342,-1
"1274",3015722,"LGB",1,33.81772,-118.15161,-0.196027633851468,-1
"1275",3015734,"LGB",2,33.81772,-118.15161,3.96108949416342,-1
"1276",3024485,"LIH",1,21.97598,-159.33896,-0.195847750865052,-1
"1277",3024487,"LIH",5,21.97598,-159.33896,-2.06610407876231,-1
"1278",3024489,"LIH",2,21.97598,-159.33896,-2.47103977669225,-1
"1279",3024491,"LIH",3,21.97598,-159.33896,-0.702451954937044,-1
"1280",3024494,"LIH",4,21.97598,-159.33896,1.59412132582864,-1
"1281",3024499,"LIH",7,21.97598,-159.33896,-1.85833869929169,-1
"1282",3024513,"LIH",6,21.97598,-159.33896,-1.58977719528178,-1
"1283",3035030,"LIT",6,34.7294,-92.22425,8.24647414372062,-1
"1284",3035032,"LIT",2,34.7294,-92.22425,4.35223482321548,-1
"1285",3035033,"LIT",1,34.7294,-92.22425,8.15244299674267,-1
"1286",3035034,"LIT",3,34.7294,-92.22425,6.43112582781457,-1
